d_sample,gauss_sigma,stack,cell,n_steps,n_lstm_layers,n_lstm_units_1,n_lstm_units_2,activation_output_layer,n_epochs,optimizer,lr,metric,num_repeat,d_t,theory_model,loss_funcs,lambda_mse,lambda_soc,feature_indices,feature_range_cur_low,feature_range_cur_high,feature_range_charge_low,feature_range_charge_high,feature_range_volt_low,feature_range_volt_high,boundary_cur_low,boundary_cur_high,boundary_charge_low,boundary_charge_high,boundary_voltage_low,boundary_voltage_high,seed,experiment_name,method,input_features,model_save_path,results_path,n_features,use_case_1_rmse,use_case_1_mae,use_case_2_rmse,use_case_2_mae,use_case_3_rmse,use_case_3_mae,avg_rmse,avg_mae,results_folder
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509225654/model,../../../models/experiments/loss_params_config/20240509225654/results,1,23.372224547605775,22.344043205261244,29.01090214614644,25.736507169046742,25.597587030235424,23.75336388707162,25.99357124132921,23.94463808712654,../models/experiments/loss_params_config/20240509225654
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240508232456/model,../../../models/experiments/loss_params_config/20240508232456/results,3,11.179600016504121,10.870945641835544,5.944186162161883,4.700171083634962,4.702375246479448,3.941548836231236,7.275387141715151,6.504221853900581,../models/experiments/loss_params_config/20240508232456
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240508220741/model,../../../models/experiments/loss_params_config/20240508220741/results,2,23.118061605856646,22.93714343516033,13.164392406885414,10.984343653648132,19.549377878609032,17.21536105751992,18.610610630450363,17.04561604877613,../models/experiments/loss_params_config/20240508220741
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509094159/model,../../../models/experiments/loss_params_config/20240509094159/results,2,3.9438950340878507,3.150945973714169,13.252377020576256,11.43066485681839,42.937862566449354,42.403502820730225,20.044711540371154,18.99503788375426,../models/experiments/loss_params_config/20240509094159
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509220744/model,../../../models/experiments/loss_params_config/20240509220744/results,4,7.966203588771821,6.744612698872946,7.855261525856239,6.919740839927425,16.57983439417466,15.768452643156058,10.800433169600907,9.810935393985476,../models/experiments/loss_params_config/20240509220744
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240508212303/model,../../../models/experiments/loss_params_config/20240508212303/results,3,16.453990206895966,16.239933750152602,5.715738261097497,4.819922114956784,16.41066352848544,13.696373574733743,12.860130665492969,11.585409813281041,../models/experiments/loss_params_config/20240508212303
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240508185425/model,../../../models/experiments/loss_params_config/20240508185425/results,3,16.08171950406043,13.714647539774589,10.158955895120293,8.798125731560532,9.916132460549798,8.364712908267972,12.05226928657684,10.292495393201031,../models/experiments/loss_params_config/20240508185425
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509195422/model,../../../models/experiments/loss_params_config/20240509195422/results,3,9.998617124069789,9.1572339223226,7.5513796780380815,6.198320633057684,5.944375008244164,4.750647718906401,7.831457270117345,6.702067424762228,../models/experiments/loss_params_config/20240509195422
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240508184403/model,../../../models/experiments/loss_params_config/20240508184403/results,4,11.47796544765539,11.188026369730643,4.567621547634147,3.786935761974724,12.234543372058425,9.697500340938575,9.42671012244932,8.22415415754798,../models/experiments/loss_params_config/20240508184403
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240508235041/model,../../../models/experiments/loss_params_config/20240508235041/results,4,12.656569680815608,11.981676289876313,4.32304590504055,3.2576488101097856,6.638590346288713,4.926403818130492,7.872735310714957,6.721909639372197,../models/experiments/loss_params_config/20240508235041
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509102612/model,../../../models/experiments/loss_params_config/20240509102612/results,1,24.09469414447182,23.13344584910076,30.007512160022415,26.7636648479585,25.999355695137144,24.43939746379853,26.70052066654379,24.778836053619262,../models/experiments/loss_params_config/20240509102612
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509150138/model,../../../models/experiments/loss_params_config/20240509150138/results,1,23.54415281809613,22.517021129608167,28.707430005905632,25.385522299735808,31.77724692990385,31.055541990995412,28.009609917968536,26.319361806779796,../models/experiments/loss_params_config/20240509150138
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509015751/model,../../../models/experiments/loss_params_config/20240509015751/results,1,14.366831841968498,10.026213595072479,19.755779716297365,15.716237911716624,50.36898773261046,49.61258357644082,28.163866430292103,25.118345027743306,../models/experiments/loss_params_config/20240509015751
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509223217/model,../../../models/experiments/loss_params_config/20240509223217/results,1,23.610756616528498,22.526482850392675,28.970700706426694,25.668619735471687,24.860856831297944,22.93960367679597,25.814104718084376,23.71156875422011,../models/experiments/loss_params_config/20240509223217
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240508211038/model,../../../models/experiments/loss_params_config/20240508211038/results,4,17.502665098765622,17.31867975997926,10.138614320656286,9.075862058824098,14.884623466888108,12.211646943092354,14.175300962103337,12.868729587298573,../models/experiments/loss_params_config/20240508211038
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509050927/model,../../../models/experiments/loss_params_config/20240509050927/results,3,16.56845476419616,16.314262499491385,10.190568105775698,9.43176660845359,10.300879362599114,9.43838438272477,12.353300744190323,11.728137830223247,../models/experiments/loss_params_config/20240509050927
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240508181620/model,../../../models/experiments/loss_params_config/20240508181620/results,4,9.77058014037984,9.399459687550873,5.217806926273462,4.42754466272174,3.6986510885468307,3.1621177566051384,6.229012718400045,5.663040702292584,../models/experiments/loss_params_config/20240508181620
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509093642/model,../../../models/experiments/loss_params_config/20240509093642/results,3,16.557311834405652,16.205477347056085,8.719304550849563,7.973735404476072,12.222355348970305,11.565057693719872,12.49965724474184,11.91475681508401,../models/experiments/loss_params_config/20240509093642
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509222024/model,../../../models/experiments/loss_params_config/20240509222024/results,4,14.261937480446761,14.103369177500422,8.114673555674388,7.371649612918982,14.609628873536787,12.059670858383187,12.328746636552644,11.178229882934197,../models/experiments/loss_params_config/20240509222024
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509083843/model,../../../models/experiments/loss_params_config/20240509083843/results,4,9.169754552434878,7.555718748728419,14.669401732209591,13.121083164830356,30.90938619638945,30.761556087732323,18.24951416034464,17.1461193337637,../models/experiments/loss_params_config/20240509083843
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509192312/model,../../../models/experiments/loss_params_config/20240509192312/results,2,20.45215418510103,20.054545829772962,14.025629916535074,12.42806317852392,8.765751950716329,8.434384058713919,14.41451201745081,13.6389976890036,../models/experiments/loss_params_config/20240509192312
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509110811/model,../../../models/experiments/loss_params_config/20240509110811/results,3,5.33612369053167,4.350147591908757,15.726006181163113,15.11040862729472,21.567419672013784,21.396159588098534,14.209849847902854,13.61890526910067,../models/experiments/loss_params_config/20240509110811
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509084055/model,../../../models/experiments/loss_params_config/20240509084055/results,2,22.376110515030337,22.038100034077974,16.8681172918025,15.291756300157138,10.174193286142877,9.246697337627413,16.472807030991905,15.525517890620842,../models/experiments/loss_params_config/20240509084055
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509144425/model,../../../models/experiments/loss_params_config/20240509144425/results,4,7.131782255548314,5.961563084920302,6.974026763357498,6.171854578448882,5.4670275112429625,5.115445133447656,6.524278843382926,5.749620932272279,../models/experiments/loss_params_config/20240509144425
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240508185619/model,../../../models/experiments/loss_params_config/20240508185619/results,2,27.32483532491359,27.118613352457693,20.033978545086995,18.730967076209286,7.6771461337267395,6.605845780372627,18.345320001242442,17.48514206967987,../models/experiments/loss_params_config/20240508185619
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509204409/model,../../../models/experiments/loss_params_config/20240509204409/results,4,16.144149282472814,15.828666319529228,11.622823512917996,10.400221631450028,5.331694556056464,4.688919973373409,11.032889117149091,10.305935974784221,../models/experiments/loss_params_config/20240509204409
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509145133/model,../../../models/experiments/loss_params_config/20240509145133/results,2,24.12445280025373,23.835246513366712,17.602840327859173,16.299802179644196,11.4835138003612,10.814257751703272,17.7369356428247,16.98310214823806,../models/experiments/loss_params_config/20240509145133
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509192127/model,../../../models/experiments/loss_params_config/20240509192127/results,1,23.20144733921819,22.16793405024212,28.86738148165849,25.590337445659053,26.688403213472462,25.417423455715184,26.25241067811638,24.39189831720545,../models/experiments/loss_params_config/20240509192127
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240508213158/model,../../../models/experiments/loss_params_config/20240508213158/results,1,21.645552530601393,18.90341372172038,24.746397566324607,20.985575982985964,22.212055472017852,19.025212565660503,22.868001856314617,19.638067423455617,../models/experiments/loss_params_config/20240508213158
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509152543/model,../../../models/experiments/loss_params_config/20240509152543/results,3,18.447486010765736,17.93492471186321,12.339338093091545,11.024544765103238,7.869821230073928,6.1424475753307295,12.885548444643737,11.700639017432392,../models/experiments/loss_params_config/20240509152543
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240508215739/model,../../../models/experiments/loss_params_config/20240508215739/results,3,18.91256376449172,15.885834159851102,12.343181987549503,10.6776323170816,32.883496673904,22.27505003690719,21.37974747531507,16.279505504613297,../models/experiments/loss_params_config/20240508215739
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509194040/model,../../../models/experiments/loss_params_config/20240509194040/results,4,13.935600534595915,13.764439683278416,7.841455802286932,7.073524960548651,13.236506324352305,10.621850215196618,11.671187553745051,10.486604953007896,../models/experiments/loss_params_config/20240509194040
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240508215536/model,../../../models/experiments/loss_params_config/20240508215536/results,1,22.346200999479343,19.44697438939413,25.114827520440954,21.228970168329063,21.306936920439618,18.05729321479806,22.92265514678664,19.57774592417375,../models/experiments/loss_params_config/20240508215536
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509041352/model,../../../models/experiments/loss_params_config/20240509041352/results,2,22.45122568598703,22.046428153991712,20.173392015185122,17.891029662470693,10.020025434954789,9.636131416559225,17.54821437870898,16.524529744340544,../models/experiments/loss_params_config/20240509041352
